file	archive_id	date	year	date_flag	direction	correspondent_verbatim	thinker_id	resolution	genre	work_type_suggest
3397-Letter_to_Raja_Ramgarh_28-07-1961.pdf	3397	1961-07-28	1961		to	Ramgarh		unresolved	letter	letter
3398-Letter_to_kamakhya_Narain_Singh_24-07-1961.pdf	3398	1961-07-24	1961		to	kamakhya Narain Singh		unresolved	letter	letter
3399-Letter_to_N_G_Ranga_23-07-1961.pdf	3399	1961-07-23	1961		to	N G Ranga		unresolved	letter	letter
34-Letter_to_Mr_S_R_Mohan_Das_23-03-1971.pdf	34	1971-03-23	1971		to	S R Mohan Das		unresolved	letter	letter
340-Swatantra_Newsletter_No-57_March-April-1966.pdf	340	1966-04	1966						letter	letter
3400-Letter_to_Mr_Minoo_Masani_14-07-1961.pdf	3400	1961-07-14	1961		to	Minoo Masani	minoo-masani	resolved	letter	letter
3401-Letter_to_kamakhya_Narain_Singh_20-06-1961.pdf	3401	1961-06-20	1961		to	kamakhya Narain Singh		unresolved	letter	letter
3402-Letter_to_Mr_Minoo_Masani_10-06-1961.pdf	3402	1961-06-10	1961		to	Minoo Masani	minoo-masani	resolved	letter	letter
3403-Letter_to_Mr_Minoo_Masani_10-06-1961.pdf	3403	1961-06-10	1961		to	Minoo Masani	minoo-masani	resolved	letter	letter
3404-Letter_to_kamakhya_Narain_Singh_18-05-1961.pdf	3404	1961-05-18	1961		to	kamakhya Narain Singh		unresolved	letter	letter
3405-Letter_to_kamakhya_Narain_Singh_15-05-1964.pdf	3405	1964-05-15	1964		to	kamakhya Narain Singh		unresolved	letter	letter
3406-Copies_of_Correspondance.pdf	3406									
3407-Plaint_Under_or_7_Role_IC_PC.pdf	3407									
3408-Plaint_Under_or_7_Role_IC_PC.pdf	3408									
3409-Letter_to_Paramchand_Kejriwal_11-04-1975.pdf	3409	1975-04-11	1975		to	Paramchand Kejriwal		unresolved	letter	letter
341-Swatantra_Newsletter_No-58_May-1966.pdf	341	1966-05	1966						letter	letter
3410-Letter_to_Shelat_17-01-1975.pdf	3410	1975-01-17	1975		to	Shelat		unresolved	letter	letter
3411-In_the_Bombay_City_Civil_Court_at_Bombay.pdf	3411									
3412-Resolution_for_National_Convention_04-08-1974.pdf	3412	1974-08-04	1974						resolution	resolution
3413-National_Headquarter_Circular_no_160_29-08-1974.pdf	3413	1974-08-29	1974						circular	circular
3414-General_Secretarys_Letter_no_320_20-08-1974.pdf	3414	1974-08-20	1974						letter	letter
3415-Letter_from_Girish_K_Munshi_31-12-1974.pdf	3415	1974-12-31	1974		from	Girish K Munshi		unresolved	letter	letter
3416-Letter_from_Girish_K_Munshi_02-01-1975.pdf	3416	1975-01-02	1975		from	Girish K Munshi		unresolved	letter	letter
3417-Letter_to_Girish_K_Munshi_08-01-1975.pdf	3417	1975-01-08	1975		to	Girish K Munshi		unresolved	letter	letter
3418-Resolution_of_the_Swatantra_party_08-12-1974.pdf	3418	1974-12-08	1974						resolution	resolution
3419-Letter_from_V_S_Srikumar_02-01-1975.pdf	3419	1975-01-02	1975		from	V S Srikumar		unresolved	letter	letter
342-Swatantra_Newsletter_No-59_June-1966.pdf	342	1966-06	1966						letter	letter
3420-Swatantra_Party_Constitution_14-04-1973.pdf	3420	1973-04-14	1973							
3421-Draft.pdf	3421									
3422-Letter_to_C_Rajagopalachari_20-06-1970.pdf	3422	1970-06-20	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3423-Letter_to_Mr_Minoo_Masani_27-06-1970.pdf	3423	1970-06-27	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3424-Letter_to_C_Rajagopalachari_26-06-1970.pdf	3424	1970-06-26	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3425-Letter_to_C_Rajagopalachari_26-06-1970.pdf	3425	1970-06-26	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3426-Letter_to_Mr_Minoo_Masani_04-07-1970.pdf	3426	1970-07-04	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3427-Letter_to_Mr_Minoo_Masani_23-06-1970.pdf	3427	1970-06-23	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3428-Letter_to_C_Rajagopalachari_19-06-1970.pdf	3428	1970-06-19	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3429-Letter_to_Atal_Bihari_Bajpayee_19-06-1970.pdf	3429	1970-06-19	1970		to	Atal Bihari Bajpayee		unresolved	letter	letter
343-Swatantra_Newsletter_No-60_July-1966.pdf	343	1966-07	1966						letter	letter
3430-Letter_to_Morarji_Desai_19-06-1970.pdf	3430	1970-06-19	1970		to	Morarji Desai	morarji-desai	resolved	letter	letter
3431-Letter_to_Mr_Minoo_Masani_02-06-1970.pdf	3431	1970-06-02	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3432-Letter_to_Mr_Minoo_Masani_03-06-1970.pdf	3432	1970-06-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3433-Letter_to_Mr_Minoo_Masani_04-06-1970.pdf	3433	1970-06-04	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
3434-Letter_from_Swatantra_party.pdf	3434				from	Swatantra party		not_a_person	letter	letter
3435-Letter_to_Atal_Bihari_Bajpayee_29-05-1970.pdf	3435	1970-05-29	1970		to	Atal Bihari Bajpayee		unresolved	letter	letter
3436-Letter_to_Ashok_Mehta_29-05-1970.pdf	3436	1970-05-29	1970		to	Ashok Mehta		unresolved	letter	letter
3437-Letter_to_C_Rajagopalachari_29-05-1970.pdf	3437	1970-05-29	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3438-Letter_to_C_Rajagopalachari_29-05-1970.pdf	3438	1970-05-29	1970		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
3439-Jantar_Mantar-Hindustan_Times.pdf	3439									
344-Swatantra_Newsletter_No-64_February-July-1968.pdf	344	1968-07	1968						letter	letter
3440-Birth_Pangs_of_Socialist_Unity-Sunday_Standard_13-06-1971.pdf	3440	1971-06-13	1971							
3441-National_Press_on_the_Stand.pdf	3441								press_note	press_note
3442-Delhi_This_Week_Shuttling_Leaders-March_of_the_Nation_16-01-1971.pdf	3442	1971-01-16	1971							
3443-Rough_Weather-The_Biltz_16-01-1971.pdf	3443	1971-01-16	1971							
3444-Ethics_of_Electoral_Pacts-March_of_the_Nation_16-01-1971.pdf	3444	1971-01-16	1971							
3445-Unprincipled_Electoral_Adjustments-March_of_the_Nations_16-01-1971.pdf	3445	1971-01-16	1971							
3446-Mera_Naam_Joker_Fronts_Crack_Up-The_Biltz_08-01-1971.pdf	3446	1971-01-08	1971							
3447-Report_that_Raj_Narain_Showed_a_shoe_to_Masani-The_Biltz_09-01-1971.pdf	3447	1971-01-09	1971						report	occasional_paper
3448-Swatantra_may_still_join_Alliance-Hindustan_Times_08-01-1971.pdf	3448	1971-01-08	1971							
3449-Minimum_Programme_Overramphasised-Hindustan_Times_01-01-1971.pdf	3449	1971-01-01	1971						manifesto	occasional_paper
345-Swatantra_Newsletter_No-65_August-December-1968.pdf	345	1968-12	1968						letter	letter
3450-Swatantra_Thrawts_Alliance_Bids_06-01-1971.pdf	3450	1971-01-06	1971							
3451-Masani_Meets_Morarji-Times_of_India_06-01-1971.pdf	3451	1971-01-06	1971							
3452-Swatantra_Will_Come-Nijalingappa-Indian_Express_06-01-1971.pdf	3452	1971-01-06	1971						press_note	press_note
3453-Swatantra_Sure_to_Join_front-Times_of_India_06-01-1971.pdf	3453	1971-01-06	1971							
3454-Dramma_Over_Alliance_Without_Soul-The_Financial_Express_06-01-1971.pdf	3454	1971-01-06	1971						press_note	press_note
3455-Nijalingappas_Appeal_to_Swatantra_Party-The_Hindu_06-01-1971.pdf	3455	1971-01-06	1971							
3456-Liyame_Sure_Swatantra_Will_join_Front-The_Times_of_India_05-01-1971.pdf	3456	1971-01-05	1971							
3457-Alliance_Party_will_prepare_common_lists-The_Hindustan_Times_05-01-1971.pdf	3457	1971-01-05	1971							
3458-Morarji_sees_no_hitch_Alliance_Govt-The_India_n_Express_05-01-1971.pdf	3458	1971-01-05	1971						press_note	press_note
3459-New_Twists_to_measure_parties_Prospects-Statesmen_05-01-1971.pdf	3459	1971-01-05	1971							
346-Swatantra_Newsletter_No-66_January-February-1969.pdf	346	1969-02	1969						letter	letter
3460-New_Twists_to_poll_Prospects_of_Major_parties-Statesmen_05-01-1971.pdf	3460	1971-01-05	1971							
3461-BKD_Spurns_Alliance-The_Indian_Express_05-01-1971.pdf	3461	1971-01-05	1971						press_note	press_note
3462-Problem_Will_be_Solved_Say_CR-The_Statesmen_05-01-1971.pdf	3462	1971-01-05	1971							
3463-Gujrat_Cong_list_on_Saturday-The_Times_of_India_05-01-1971.pdf	3463	1971-01-05	1971							
3464-Old_Congressmen_hopeful_of_Swatantra_Return_05-01-1971.pdf	3464	1971-01-05	1971							
3465-The_Democratic_Front-The_Statesmen_05-01-1971.pdf	3465	1971-01-05	1971							
3466-The_Indian_Express_04-01-1971.pdf	3466	1971-01-04	1971						press_note	press_note
3467-Masani_Attacks_Cong_leaders_04-01-1971.pdf	3467	1971-01-04	1971							
3468-Grand_Alliance_is_Still_Born-The_Patriot.pdf	3468									
3469-Grand_Alliance_Collapse-National_herald_04-01-1971.pdf	3469	1971-01-04	1971							
347-Swatantra_Newsletter_No-67_March-1969.pdf	347	1969-03	1969						letter	letter
3470-Cong_JS_and_SSP_form_united_Front_03-01-1971.pdf	3470	1971-01-03	1971							
3471-Swatantra_keep_out_of_Alliance-The_Hindustan_Times_04-01-1971.pdf	3471	1971-01-04	1971							
3472-High_Drama-National_Herald_01-01-1971.pdf	3472	1971-01-01	1971							
3473-Mutilated_Front_Swatantra_keeps_out-The_Economic_Times_04-01-1971.pdf	3473	1971-01-04	1971							
3474-Urgently_Need_Alternative-The_Indian_Express_04-01-1971.pdf	3474	1971-01-04	1971						press_note	press_note
3475-SSP_Day_Long_Efforts_pay.pdf	3475									
3476-National_Press_on_the_Stand.pdf	3476								press_note	press_note
3477-The_Democratic_Front_Pladges_03-01-1971.pdf	3477	1971-01-03	1971							
3478-Central_Parliamentary_Board_Appointed_by_National_Executive_20-12-1969.pdf	3478	1969-12-20	1969							
3479-For_Favour_of_Publication_03-12-1969.pdf	3479	1969-12-03	1969							
348-Swatantra_Newsletter_No-68_April-May-1969.pdf	348	1969-05	1969						letter	letter
3480-Swatantra_Members_of_Parliament.pdf	3480									
3481-Swatantra_Members_of_Parliament_07-05-1968.pdf	3481	1968-05-07	1968							
3482-Swatantra_Party_Office_Bearers_and_Members_of_the_National_Executive.pdf	3482									
3483-Central_Parliamentary_Board_1967-69.pdf	3483									
3484-List_of_Office_Bearers_and_Members_1967-69.pdf	3484									
3485-Number_of_General_Council.pdf	3485									
3486-Presidents_and_General_Secretarion_of_State_Units_1967.pdf	3486	1967	1967							
3487-Swatantra_Members_of_Parliament_Lok_Sabha.pdf	3487									
3488-Swatantra_Party_National_Executive.pdf	3488									
3489-Rajkot_Address.pdf	3489								speech	speech
349-Swatantra_Newsletter_No-70_October-December-1969.pdf	349	1969-12	1969						letter	letter
3490-List_of_Swatantra_MLA_&_MLC.pdf	3490									
3491-CPB.pdf	3491									
3492-List_of_Office_Bearers_and_Members_1967-69.pdf	3492									
3493-Central_Parliamentary_Board.pdf	3493									
3494-Election_of_National_Executive.pdf	3494									
3495-Swatantra_Party_Executive_Committee_and_Councils_1967-1969.pdf	3495	1969	1969							
3496-Members_Coopted_to_the_General_Council.pdf	3496									
3497-List_of_Newspaper_and_Periodicals.pdf	3497									
3498-Office_Bearers_and_Members_of_National_Executive.pdf	3498									
3499-Presidents_and_General_Secretaries_of_State_Units_1964.pdf	3499	1964	1964							
35-Letter_to_Mr_Minoo_Masani_20-03-1971.pdf	35	1971-03-20	1971		to	Minoo Masani	minoo-masani	resolved	letter	letter
350-Swatantra_Newsletter_No-71_January-1970.pdf	350	1970-01	1970						letter	letter
3500-Members_of_General_Council_1964.pdf	3500	1964	1964							
3501-List_Of_Invitees_To_Press_Conferences.pdf	3501								press_note	press_note
3502-Swatantra_Party_Periodicals.pdf	3502									
3503-List_Of_News_Agencies_In_Delhi.pdf	3503									
3504-Mailing_List_Of_Dailies_And_Weeklies_Of_The_Indian_Express.pdf	3504								press_note	press_note
3505-Press_Representatatives_Accredited_To_Govt_Of_India.pdf	3505								press_note	press_note
3506-The_Foreign_Correspondents_Association_Of_India.pdf	3506									
3507-Not_United_Enough-Indian_Express_05-01-1971.pdf	3507	1971-01-05	1971						press_note	press_note
3508-Emerging_Alignments-The_Hindustan_Times_05-01-1971.pdf	3508	1971-01-05	1971							
3509-Swatantra_Newsletter_No-76_October-December-1970.pdf	3509	1970-12	1970						letter	letter
351-Swatantra_Newsletter_No-73_April-May-1970.pdf	351	1970-05	1970						letter	letter
3510-Rajaji-Some_Recollection_Over_Four_Decades.pdf	3510									
3511-The_Basis_Of_An_Alliance-The_Statesman_25-01-1971.pdf	3511	1971-01-25	1971							
3512-Indias_Momentous_Development_Of_Past_Half_Years.pdf	3512									
3513-Poll_Result_In_Respective-The_Truth_About_Mrs_Gandhis_Majority.pdf	3513									
3514-Mid-Term_Poll_1971-Indian_Express_22-03-1971.pdf	3514	1971-03-22	1971						press_note	press_note
3515-The_National_Decision_20-03-1971.pdf	3515	1971-03-20	1971							
3516-The_National_Decision_20-03-1971.pdf	3516	1971-03-20	1971							
3517-Save_Democracy-Statesman_16-03-1971.pdf	3517	1971-03-16	1971							
3518-Behind_The_Sweeping-The_Economic_Times_12-03-1971.pdf	3518	1971-03-12	1971							
3519-Hatao_Call_Not_Ours-Indian_Express_12-03-1971.pdf	3519	1971-03-12	1971						press_note	press_note
352-Swatantra_Newsletter_No-74_June-July-1970.pdf	352	1970-07	1970						letter	letter
3520-Decisive_Vote_Of_Confidence_In_Indira-Times_Of_India_12-03-1971.pdf	3520	1971-03-12	1971							
3521-Decisive_Vote_Of_Confidence-Hindu_12-03-1971.pdf	3521	1971-03-12	1971							
3522-As_Mrs_Gandhi_Smiles-Himmat_15-01-1971.pdf	3522	1971-01-15	1971							
3523-Not_My_Baby_Says_Masani-Statesman_11-01-1971.pdf	3523	1971-01-11	1971							
3524-Cong_Programme_Is_Swatantra_Manifesto-Hindustan_Times_10-01-1971.pdf	3524	1971-01-10	1971						manifesto	occasional_paper
3525-Swatantra_To_Adopt_AICC_Resolution_As_Menifesto-Statesman_10-01-1971.pdf	3525	1971-01-10	1971						resolution	resolution
3526-Swatantra_Party_Accepts_Congress_Programme-Hindu_10-01-1971.pdf	3526	1971-01-10	1971						manifesto	occasional_paper
3527-Politics_Of_Compulsion-Sunday_Standard_10-01-1971.pdf	3527	1971-01-10	1971							
3528-Better_Late_Than_Never-Statesman_10-01-1971.pdf	3528	1971-01-10	1971							
3529-Better_Late_Than_Never-Statesman_10-01-1971.pdf	3529	1971-01-10	1971							
353-Swatantra_Newsletter_No-75_August-September-1970.pdf	353	1970-09	1970						letter	letter
3530-Image_Of_United_Opposition_Vital_For_Its_Success-The_Current_09-01-1971.pdf	3530	1971-01-09	1971							
3531-Swatantra_Joins_Opposition_Front-Hindustan_Times_09-01-1971.pdf	3531	1971-01-09	1971							
3532-Swatantra_Joins_Alliance-Times_OF_India_09-01-1971.pdf	3532	1971-01-09	1971							
3533-Swatantra_to_Join_3-Party_Alliance-Hindu_09-01-1971.pdf	3533	1971-01-09	1971							
3534-Swatantra_to_Join_Old_Congress_Front-Indian_Express_09-01-1971.pdf	3534	1971-01-09	1971						press_note	press_note
3535-Letter_to_Mr_N_Dandekar_22-09-1967.pdf	3535	1967-09-22	1967		to	N Dandekar	n-dandekar	resolved	letter	letter
3536-Statements_Of_Accounts.pdf	3536								press_note	press_note
3537-Letter_to_Mr_C_Rai_10-02-1966.pdf	3537	1966-02-10	1966		to	C Rai		unresolved	letter	letter
3538-Contribution_To_The_Swatantra_Party_For_The_General_Election_Of_1962.pdf	3538	1962	1962							
3539-Contribution_To_The_Swatantra_Party_For_The_General_Election_Of_1962.pdf	3539	1962	1962							
354-Swatantra_Newsletter_No-76_October-December-1970.pdf	354	1970-12	1970						letter	letter
3540-Letter_to_Mr_C_Rai_10-02-1966.pdf	3540	1966-02-10	1966		to	C Rai		unresolved	letter	letter
3541-Contribution_To_The_Swatantra_Party_For_The_General_Election_Of_1962.pdf	3541	1962	1962							
3542-Letter_to_Mr_S_V_Raju_09-02-1966.pdf	3542	1966-02-09	1966		to	S V Raju	s-v-raju	resolved	letter	letter
3543-Advertisement_Revenue_Through_Swatantra_Souvenir-1961.pdf	3543	1961	1961						souvenir	edited_volume
3544-Advertisement_Revenue_Through_Swatantra_Souvenir-1961.pdf	3544	1961	1961						souvenir	edited_volume
3545-List_Of_Business_Houses_&_Industries_In_Bombay_City.pdf	3545									
3546-Letter_to_Mr_N_Dandekar_07-07-1965.pdf	3546	1965-07-07	1965		to	N Dandekar	n-dandekar	resolved	letter	letter
3547-List_Of_Business_Houses_&_Industries_In_Bombay_City.pdf	3547									
3548-List_Of_Business_Houses_In_Bombay_City.pdf	3548									
3549-List_Of_Industries_In_Bombay_City.pdf	3549									
355-Swatantra_Newsletter_No-77_August-1973.pdf	355	1973-08	1973						letter	letter
3550-Letter_To_MS_Walchand_&_Co_Pvt_Ltd_21-08-1964.pdf	3550	1964-08-21	1964		to	Walchand & Co Pvt Ltd		unresolved	letter	letter
3551-Letter_to_Mr_Minoo_Masani.pdf	3551				to	Minoo Masani	minoo-masani	resolved	letter	letter
3552-Letter_to_General_Secretary_Swatantra_Party_18-08-1964.pdf	3552	1964-08-18	1964		to	General Secretary Swatantra Party		unresolved	letter	letter
3553-Letter_to_Mr_Charat_Ram_08-02-1964.pdf	3553	1964-02-08	1964		to	Charat Ram		unresolved	letter	letter
3554-Letter_to_Mr_Minoo_Masani_04-02-1964.pdf	3554	1964-02-04	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
3555-Letter_to_Mr_Jimmy_Mehta_13-11-1963.pdf	3555	1963-11-13	1963		to	Jimmy Mehta		unresolved	letter	letter
3556-Letter_to_MS_M_L_Dahanukar_&_Co_Pvt_Ltd_13-11-1963.pdf	3556	1963-11-13	1963		to	M L Dahanukar & Co Pvt Ltd		unresolved	letter	letter
3557-Letter_To_Swatantra_Party_09-11-1963.pdf	3557	1963-11-09	1963		to	Swatantra Party		not_a_person	letter	letter
3558-Letter_to_MS_Khatau_Makanji_Spg_&_Wvg_Co_Ltd_18-03-1963.pdf	3558	1963-03-18	1963		to	Khatau Makanji Spg & Wvg Co Ltd		unresolved	letter	letter
3559-Letter_to_Mr_Prabhu_V_Mehta_17-09-1963.pdf	3559	1963-09-17	1963		to	Prabhu V Mehta		unresolved	letter	letter
356-Constitution-Bharatiya_Kranti_Dal.pdf	356									
3560-Letter_to_Mr_Minoo_Masani_16-08-1963.pdf	3560	1963-08-16	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3561-MS_Khatau_Makanji_Spg_&_Wvg_Co_Ltd_Memo_07-08-1963.pdf	3561	1963-08-07	1963						memo	circular
3562-List_Of_Business_Houses_&_Industries_In_Bombay_City.pdf	3562									
3563-Lok_Sabha_Question_No-115_Income-Tax_On_Income_Of_Political_Parties_17-08-1963.pdf	3563	1963-08-17	1963							
3564-Letter_to_Mr_K_J_Khambata_26-08-1963.pdf	3564	1963-08-26	1963		to	K J Khambata		unresolved	letter	letter
3565-Letter_to_Mr_Minoo_Masani_14-08-1963.pdf	3565	1963-08-14	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3566-Letter_to_MS_M_L_Dahanukar_&_Co_Pvt_Ltd.pdf	3566				to	M L Dahanukar & Co Pvt Ltd		unresolved	letter	letter
3567-Letter_to_Khan_Bahadur_Framroze_Mehta_12-08-1963.pdf	3567	1963-08-12	1963		to	Khan Bahadur Framroze Mehta		unresolved	letter	letter
3568-Letter_to_MR_G_T_Kamdar_10-08-1963.pdf	3568	1963-08-10	1963		to	G T Kamdar		unresolved	letter	letter
3569-Letter_to_Mr_Minoo_Masani_08-08-1963.pdf	3569	1963-08-08	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
357-Election_Menifesto-Bharatiya_Kranti_Dal.pdf	357									
3570-Letter_to_Mr_Minoo_Masani_01-08-1963.pdf	3570	1963-08-01	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3571-Letter_to_Mr_Minoo_Masani_31-07-1963.pdf	3571	1963-07-31	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3572-List_Of_Member_Of_The_Millowners_Association_Bombay_Feb-1962.pdf	3572	1962-02	1962							
3573-Letter_to_Mr_D_P_Sethna_24-07-1963.pdf	3573	1963-07-24	1963		to	D P Sethna		unresolved	letter	letter
3574-Letter_to_Mr_Minoo_Masani_23-07-1963.pdf	3574	1963-07-23	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3575-Letter_to_Mr_S_Khambata_16-07-1963.pdf	3575	1963-07-16	1963		to	S Khambata		unresolved	letter	letter
3576-Letter_From_Mr_S_V_Raju_15-07-1963.pdf	3576	1963-07-15	1963		from	S V Raju	s-v-raju	resolved	letter	letter
3577-Letter_to_Mr_Minoo_Masani_15-07-1963.pdf	3577	1963-07-15	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
3578-Speech_of_Mr_Minoo_Masani_17-04-1971.pdf	3578	1971-04-17	1971						speech	speech
3579-Swatantra_Party_General_Council_Circular_No-40_02-04-1971.pdf	3579	1971-04-02	1971						circular	circular
358-Bank_Nationalisation_and_Jana_Sanga.pdf	358									
3580-Letter_From_Mr_R_C_Cooper_22-03-1971.pdf	3580	1971-03-22	1971		from	R C Cooper		unresolved	letter	letter
3581-Future_Of_The_Swatantra_Party_By_Dr_R_C_Cooper.pdf	3581									
3582-Swatantra_Party_National_Headquarters_Note_On_Organisation.pdf	3582									
3583-Swatantra_Party_General_Council_17-04-1971.pdf	3583	1971-04-17	1971							
3584-A_Programme_Of_Action_For_the_swatantra_Party.pdf	3584								manifesto	occasional_paper
3585-Letter_to_Mr_N_K_Ganapaiah_28-03-1971.pdf	3585	1971-03-28	1971		to	N K Ganapaiah		unresolved	letter	letter
3586-Swatantra_Party_General_Council_17-04-1971.pdf	3586	1971-04-17	1971							
3587-A_Note_On_The_Future_Of_Swatantra_Party.pdf	3587									
3588-Comments_And_Suggestions_By_Mr_N_K_Taneja.pdf	3588									
3589-Swatantra_Party_Minuits_Of_Meeting_14-02-2000.pdf	3589	2000-02-14	2000							
359-Election_Menifesto-Swatantra_Party-1967.pdf	359	1967	1967							
3590-Swatantra_Party_Minuits_Of_Meeting_08-12-1999.pdf	3590	1999-12-08	1999							
3591-Swatantra_Party_Minuits_Of_Meeting_15-06-1999.pdf	3591	1999-06-15	1999							
3592-Swatantra_Party_Minuits_Of_Meeting_01-12-1998.pdf	3592	1998-12-01	1998							
3593-Swatantra_Party_Minuits_Of_Meeting_18-06-1998.pdf	3593	1998-06-18	1998							
3594-Swatantra_Party_Minuits_Of_Meeting_20-12-1997.pdf	3594	1997-12-20	1997							
3595-Swatantra_Party_Minuits_Of_Meeting_11-06-1997.pdf	3595	1997-06-11	1997							
3596-Swatantra_Party_Minuits_Of_Meeting_12-06-1996.pdf	3596	1996-06-12	1996							
3597-Swatantra_Party_Minuits_Of_Meeting_15-12-1995.pdf	3597	1995-12-15	1995							
3598-Swatantra_Party_Minuits_Of_Meeting_08-05-1995.pdf	3598	1995-05-08	1995							
3599-Swatantra_Party_Minuits_Of_Meeting_26-09-1994.pdf	3599	1994-09-26	1994							
